equity,position,xgb_signal,ppo_signal,sentiment_signal,pnl,period,peak,drawdown
1.6310721185651107,0,-1,1,1,-0.0,IS,1.632704823388499,-0.0009999999999998899
1.6310721185651107,0,-1,-1,1,-0.0,IS,1.632704823388499,-0.0009999999999998899
1.6310721185651107,0,1,-1,1,0.0,IS,1.632704823388499,-0.0009999999999998899
1.6369092142413821,1,1,1,1,0.003578686441778057,IS,1.6369092142413821,0.0
1.6418143121805766,1,1,1,1,0.0029965607722892695,IS,1.6418143121805766,0.0
1.640172497868396,0,0,1,1,-0.001,IS,1.6418143121805766,-0.0010000000000000009
1.640172497868396,0,-1,-1,1,-0.0,IS,1.6418143121805766,-0.0010000000000000009
1.640172497868396,0,1,-1,1,0.0,IS,1.6418143121805766,-0.0010000000000000009
1.640172497868396,0,1,-1,1,0.0,IS,1.6418143121805766,-0.0010000000000000009
1.6460581162089416,1,1,1,1,0.0035884142358163515,IS,1.6460581162089416,0.0
1.6444120580927326,0,-1,1,1,-0.001,IS,1.6460581162089416,-0.0010000000000000009
1.6444120580927326,0,1,-1,1,0.0,IS,1.6460581162089416,-0.0010000000000000009
1.6444120580927326,0,0,-1,1,-0.0,IS,1.6460581162089416,-0.0010000000000000009
1.6444120580927326,0,1,-1,1,0.0,IS,1.6460581162089416,-0.0010000000000000009
1.6455393522724386,1,1,1,1,0.0006855302320109011,IS,1.6460581162089416,-0.00031515529822101485
1.6438938129201661,0,-1,-1,1,-0.001,IS,1.6460581162089416,-0.001314840142922824
1.6438938129201661,0,-1,-1,1,-0.0,IS,1.6460581162089416,-0.001314840142922824
1.6438938129201661,0,-1,-1,1,-0.0,IS,1.6460581162089416,-0.001314840142922824
1.6438938129201661,0,1,-1,1,0.0,IS,1.6460581162089416,-0.001314840142922824
1.6438938129201661,0,1,-1,1,-0.0,IS,1.6460581162089416,-0.001314840142922824
1.6438938129201661,0,1,-1,1,0.0,IS,1.6460581162089416,-0.001314840142922824
1.6438938129201661,0,-1,1,1,-0.0,IS,1.6460581162089416,-0.001314840142922824
1.6438938129201661,0,1,-1,1,0.0,IS,1.6460581162089416,-0.001314840142922824
1.6438938129201661,0,0,1,1,-0.0,IS,1.6460581162089416,-0.001314840142922824
1.6438938129201661,0,1,-1,1,0.0,IS,1.6460581162089416,-0.001314840142922824
1.6691379411359242,1,1,1,1,0.01535630100761487,IS,1.6691379411359242,0.0
1.7008419073248189,1,1,1,1,0.018994215761052535,IS,1.7008419073248189,0.0
1.7378436985094419,1,1,1,1,0.021754985589943265,IS,1.7378436985094419,0.0
1.7361058548109325,0,-1,1,1,-0.001,IS,1.7378436985094419,-0.0010000000000000009
1.7361058548109325,0,-1,1,1,-0.0,IS,1.7378436985094419,-0.0010000000000000009
1.7361058548109325,0,-1,-1,1,-0.0,IS,1.7378436985094419,-0.0010000000000000009
1.7361058548109325,0,-1,0,1,-0.0,IS,1.7378436985094419,-0.0010000000000000009
1.7361058548109325,0,-1,0,1,-0.0,IS,1.7378436985094419,-0.0010000000000000009
1.7361058548109325,0,1,0,1,0.0,IS,1.7378436985094419,-0.0010000000000000009
1.7623079253273346,1,1,1,1,0.01509243831175,IS,1.7623079253273346,0.0
1.7667461951922963,1,1,1,1,0.00251844175536875,IS,1.7667461951922963,0.0
1.764979448997104,0,-1,1,1,-0.001,IS,1.7667461951922963,-0.0010000000000000009
1.764979448997104,0,-1,1,1,-0.0,IS,1.7667461951922963,-0.0010000000000000009
1.7886283863423456,1,1,1,1,0.013398987369897974,IS,1.7886283863423456,0.0
1.7929361508562836,1,1,1,1,0.0024084178395196165,IS,1.7929361508562836,0.0
1.809571780505236,1,1,1,1,0.00927842837069659,IS,1.809571780505236,0.0
1.8841800993372206,1,1,1,1,0.04122982002468767,IS,1.8841800993372206,0.0
1.8822959192378834,0,-1,1,1,-0.001,IS,1.8841800993372206,-0.0010000000000000009
1.8822959192378834,0,-1,1,1,-0.0,IS,1.8841800993372206,-0.0010000000000000009
1.9053245014586493,1,1,1,1,0.01223430491741706,IS,1.9053245014586493,0.0
1.9272965833719111,1,1,1,1,0.011531936893920625,IS,1.9272965833719111,0.0
1.9253692867885392,0,-1,1,1,-0.001,IS,1.9272965833719111,-0.0010000000000000009
1.9351765573344388,1,1,1,1,0.0050937088345569545,IS,1.9351765573344388,0.0
1.9332413807771043,0,0,1,1,-0.001,IS,1.9351765573344388,-0.001000000000000112
1.946085965264793,1,1,1,1,0.006644066599963528,IS,1.946085965264793,0.0
1.9822003449826824,1,1,1,1,0.018557443176964394,IS,1.9822003449826824,0.0
2.0623635477639413,1,1,1,1,0.04044152397822298,IS,2.0623635477639413,0.0
2.0603011842161774,0,-1,1,1,-0.001,IS,2.0623635477639413,-0.0010000000000000009
2.0603011842161774,0,1,0,1,0.0,IS,2.0623635477639413,-0.0010000000000000009
2.0624561544348508,1,1,1,1,0.0010459491239350758,IS,2.0624561544348508,0.0
2.156569235474624,1,1,1,1,0.04563155480294889,IS,2.156569235474624,0.0
2.1544126662391494,0,-1,1,1,-0.001,IS,2.156569235474624,-0.0010000000000000009
2.1550801142768967,1,1,1,1,0.00030980510289702144,IS,2.156569235474624,-0.0006905047022056632
2.167345807721511,1,1,1,1,0.005691525509124773,IS,2.167345807721511,0.0
2.1651784619137895,0,-1,1,1,-0.001,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,1,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,1,0,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,0,0,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,0,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,1,0,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,1,0,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,1,0,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,0,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,-1,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,0,-1,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,1,-1,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,-1,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,-1,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,1,-1,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,0,-1,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,-1,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,-1,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,-1,-1,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,1,-1,1,0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,0,-1,1,-0.0,IS,2.167345807721511,-0.0010000000000000009
2.1651784619137895,0,1,-1,1,0.0,IS,2.167345807721511,-0.0010000000000000009
